product_no,product_url,product_name,category,sub_category,price,fabric,fit_type,size_range,recommended_body_type,body_cover_features,style_tags,season,length_type,sleeve_type,color_options,recommended_age,coordination_items,product_summary,shoulder,chest,chest_measure_type,armhole,sleeve,sleeve_circumference,length,length_front,length_back,measurement_source,raw_measurements
28677,https://www.misharp.co.kr/product/detail.html?product_no=28677,슬론 스트라이프 배색 가디건,니트/가디건,가디건,34700,,,55-77,어깨좁음,뱃살커버;허리라인보정,클래식;데일리;오피스룩,봄;가을;겨울,기본,긴팔,블랙;브라운,4050,슬랙스;데님;스커트,"미샵 - 슬론 스트라이프 배색 가디건 (3 color) 슬론 스트라이프 배색 가디건 (3 color) (해외배송 가능상품) ( 건) 슬론 스트라이프 배색 가디건 (3 color) 38,500원 34,700원 남은시간 2일 21:52:41 (3,800원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 340원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션",41,50,circumference,43,57,,,,,text,"[{""어깨단면"": ""41""}, {""암홀둘레"": ""43""}, {""소매길이"": ""57""}, {""가슴둘레"": ""100""}]"
24814,https://www.misharp.co.kr/product/detail.html?product_no=24814,젤리 7부 티셔츠,블라우스/셔츠,셔츠,32500,코튼55% 폴리 혼용 원단입니다,,55-77,어깨좁음,허리라인보정,페미닌;데일리,,기본,긴팔,블랙,4050,데님,【쾌적하고 터치감 좋은 담보루 원단 】,44,54.5,circumference,42,36,,,,,text,"[{""어깨단면"": ""44""}, {""암홀둘레"": ""42""}, {""소매길이"": ""36""}, {""가슴둘레"": ""109""}]"
25925,https://www.misharp.co.kr/product/detail.html?product_no=25925,앵클핏 스트레치 코튼 팬츠,팬츠,팬츠,33800,코튼97% 스판 3% 혼용의 소재입니다 / 스판 3% 혼용의 소재입니다,정핏,55-88,복부체형;하체통통,뱃살커버;힙커버;허리라인보정,클래식;데일리;오피스룩,,기본,긴팔,블랙;화이트,4050,데님,【~XL까지 제작】,,,,,,,,,,,
27973,https://www.misharp.co.kr/product/detail.html?product_no=27973,코듀로이 카라 긴팔 데님 자켓,아우터,자켓,42800,코튼100% 소재로 군더더기 없는 핏을 연출합니다,,55-77,어깨좁음,,데일리,봄;가을;겨울,크롭,긴팔,,4050,데님;니트,"미샵 - 코듀로이 카라 긴팔 데님 자켓 (1 color) 코듀로이 카라 긴팔 데님 자켓 (1 color) (해외배송 가능상품) ( 건) 코듀로이 카라 긴팔 데님 자켓 (1 color) 42,800원 420원 (1%) 재입고 알림 SMS 상품 옵션 옵션선택 상품 목록 상품명 상품수 가격 코듀로이 카라 긴팔 데님 자켓 (1 color) 수량증가 수량감소 42800 ( 420 ) 옵션 정보 바로구",48,60.5,circumference,49,52.5,,,,,text,"[{""어깨단면"": ""48""}, {""암홀둘레"": ""49""}, {""소매길이"": ""52.5""}, {""가슴둘레"": ""121""}]"
28679,https://www.misharp.co.kr/product/detail.html?product_no=28679,클로이 트윌 밴딩 미디 스커트,원피스/스커트,스커트,47600,폴리에스터100% 원사를 탄탄한 사선 능직(트윌)으로 직조하여,,55-66반,복부체형;하체통통,뱃살커버;힙커버;허리라인보정,클래식;데일리;오피스룩,봄;여름;가을,기본,긴팔,블랙;베이지,4050,데님;스커트;니트,【탄탄한 사선 능직(트윌)으로 직조】,,,,,,,,,,,
27981,https://www.misharp.co.kr/product/detail.html?product_no=27981,클래식 딥 체크 루즈핏 셔츠,블라우스/셔츠,셔츠,41000,코튼100% 소재입니다,루즈핏,55-77,어깨좁음;하체통통,힙커버,클래식;데일리,봄;여름;가을,기본,반팔,블랙;네이비,4050,데님;니트,"미샵 - 클래식 딥 체크 루즈핏 셔츠 (2 color) 클래식 딥 체크 루즈핏 셔츠 (2 color) (해외배송 가능상품) ( 건) 클래식 딥 체크 루즈핏 셔츠 (2 color) 45,500원 41,000원 남은시간 2일 21:52:32 (4,500원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 410원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션",48,56.5,circumference,42,51,,,,,text,"[{""어깨단면"": ""48""}, {""암홀둘레"": ""42""}, {""소매길이"": ""51""}, {""가슴둘레"": ""113""}]"
23497,https://www.misharp.co.kr/product/detail.html?product_no=23497,골지 반팔 니트 티셔츠,니트/가디건,니트,12200,,,55-66반,어깨좁음,허리라인보정,데일리,봄;여름;가을,기본,반팔,블랙;화이트;베이지;그레이;핑크,4050,데님;니트,"[2장 이상 구매 시, 10%할인]",38,45,circumference,42,18,,,,,text,"[{""어깨단면"": ""38""}, {""암홀둘레"": ""42""}, {""소매길이"": ""18""}, {""가슴둘레"": ""90""}]"
22325,https://www.misharp.co.kr/product/detail.html?product_no=22325,메쉬 쿠션 블로퍼,,,53900,,,,4050 여성 일반체형,,클래식;데일리,봄;여름;가을,기본,긴팔,화이트;브라운,4050,데님,굽 2.3cm + 쿠션 1cm,,,,,,,,,,,
25966,https://www.misharp.co.kr/product/detail.html?product_no=25966,블랙 펄 목걸이,,,11600,,,,4050 여성 일반체형,,데일리,,기본,긴팔,블랙,4050,데님,4가지 사이즈,,,,,,,,,,,
28672,https://www.misharp.co.kr/product/detail.html?product_no=28672,멜로 핀턱 프릴 블라우스,블라우스/셔츠,블라우스,49100,폴리에스터 100% 소재입니다,루즈핏,55-77,어깨좁음;팔뚝통통;복부체형,팔뚝커버;뱃살커버;힙커버;허리라인보정,데일리,봄;여름;가을,기본,긴팔,화이트;아이보리,4050,슬랙스;데님;스커트,"미샵 - 멜로 핀턱 프릴 블라우스 (2 color) 멜로 핀턱 프릴 블라우스 (2 color) (해외배송 가능상품) ( 건) 멜로 핀턱 프릴 블라우스 (2 color) 54,500원 49,100원 남은시간 2일 21:52:25 (5,400원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 490원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해",39,55,circumference,48,56.5,,,,,text,"[{""어깨단면"": ""39""}, {""암홀둘레"": ""48""}, {""소매길이"": ""56.5""}, {""가슴둘레"": ""110""}]"
28687,https://www.misharp.co.kr/product/detail.html?product_no=28687,링슬럽 밴딩 세미 와이드 데님,팬츠,데님,46800,코튼98% 스판2% 혼용의 데님 소재입니다 / 스판2% 혼용으로 텐션력이 뛰어나 아주 편안한 착용감을 전합니다 / 스판2% 혼용의 데님 소재입니다,,55-99,복부체형;하체통통,힙커버,데일리,,롱,긴팔,,4050,슬랙스;데님,【프리미엄 RING 슬럽사】,,,,,,,,,,,
28673,https://www.misharp.co.kr/product/detail.html?product_no=28673,에디트 라이트 하프 바바리,,,71900,면87%와 나일론13% 혼방 소재입니다 / 면87%와 나일론13% 혼방 소재로 제작되었습니다 / 나일론13% 혼방 소재입니다 / 나일론13% 혼방 소재로 제작되었습니다,,55-88,어깨좁음;하체통통,뱃살커버;힙커버;허리라인보정,클래식;데일리,겨울,하프,긴팔,베이지,4050,슬랙스;데님,【고급스러운 텍스처와 공기처럼 가벼움 】,60,64.5,circumference,50,52.5,,,,,text,"[{""어깨단면"": ""60""}, {""암홀둘레"": ""50""}, {""소매길이"": ""52.5""}, {""가슴둘레"": ""129""}]"
24166,https://www.misharp.co.kr/product/detail.html?product_no=24166,밀리 도트 소매 티셔츠,블라우스/셔츠,셔츠,34700,,,55-66반,어깨좁음;팔뚝통통;복부체형,팔뚝커버;허리라인보정,데일리;오피스룩,봄;여름;가을,기본,긴팔,블랙;베이지,4050,슬랙스;데님;스커트,"【누적 1,000장 판매 기록】",,,,,,,,,,table,"[{""밀리 도트 소매 티셔츠 (2 color)"": """"}]"
28684,https://www.misharp.co.kr/product/detail.html?product_no=28684,어반 포레스트 데님 셔츠,팬츠,데님,54500,면100% 원단에 워싱 가공을 더해 내구성을 높이고 / 면100% 원단의 탄탄한 조직감에 부드러운 워싱 공정을 더해,,55-77,어깨좁음;하체통통,뱃살커버;힙커버,클래식;데일리,봄;여름;가을,기본,긴팔,,4050,슬랙스;데님;스커트,"미샵 - 어반 포레스트 데님 셔츠 (2 color) 어반 포레스트 데님 셔츠 (2 color) (해외배송 가능상품) ( 건) 어반 포레스트 데님 셔츠 (2 color) 54,500원 540원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 중청 진청 옵션선택 상품 목록 상품명 상품수 가격 어반 포레스트 데님 셔츠 (2 co",42,54,circumference,47,57,,,,,text,"[{""어깨단면"": ""42""}, {""암홀둘레"": ""47""}, {""소매길이"": ""57""}, {""가슴둘레"": ""108""}]"
25410,https://www.misharp.co.kr/product/detail.html?product_no=25410,밴딩 포켓 후드 7부 티셔츠,아우터,점퍼,38500,코튼92% 나일론 혼용의 원단입니다,,55-77,어깨좁음;하체통통,힙커버;허리라인보정,데일리,가을,기본,긴팔,블랙;아이보리,4050,데님,【적절한 간절기 두께와 부드러움】,47.5,63,circumference,49,42,,,,,text,"[{""어깨단면"": ""47.5""}, {""암홀둘레"": ""49""}, {""소매길이"": ""42""}, {""가슴둘레"": ""126""}]"
27307,https://www.misharp.co.kr/product/detail.html?product_no=27307,뉴트럴 모달 U넥 티셔츠,블라우스/셔츠,셔츠,18500,코튼57% 모달38% 스판 혼용 소재입니다,,55-66반,어깨좁음,허리라인보정,데일리,봄,기본,긴팔,블랙;아이보리;네이비,4050,데님,"미샵 - 뉴트럴 모달 U넥 티셔츠 (6 color) 뉴트럴 모달 U넥 티셔츠 (6 color) (해외배송 가능상품) ( 건) 뉴트럴 모달 U넥 티셔츠 (6 color) 18,500원 180원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 아이보리 크림 모카 먹 네이비 블랙 옵션선택 상품 목록 상품명 상품수 가격 뉴트럴 모",41,46,circumference,42,20,,,,,text,"[{""어깨단면"": ""41""}, {""암홀둘레"": ""42""}, {""소매길이"": ""20""}, {""가슴둘레"": ""92""}]"
26219,https://www.misharp.co.kr/product/detail.html?product_no=26219,무지 실크 파스텔 스카프,,,14300,,,,4050 여성 일반체형,,데일리,,기본,긴팔,블랙;그레이;핑크,4050,데님,"미샵 - 무지 실크 파스텔 스카프 (4 color) 무지 실크 파스텔 스카프 (4 color) (해외배송 가능상품) ( 건) 무지 실크 파스텔 스카프 (4 color) 15,800원 14,300원 남은시간 2일 21:52:13 (1,500원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 140원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해",,,,,,,,,,,
25032,https://www.misharp.co.kr/product/detail.html?product_no=25032,마인 투타입 소가죽 뮬,,,53600,,,,4050 여성 일반체형,,데일리,여름;겨울,기본,긴팔,블랙;화이트;브라운,4050,데님,3cm / 5cm / 정말 편안해요,,,,,,,,,,,
26023,https://www.misharp.co.kr/product/detail.html?product_no=26023,블랙 카라 반오픈 블라우스,블라우스/셔츠,블라우스,43700,폴리 100% 소재로 들뜸 없이 여리한 결을 연출하고,슬림핏,55-77,어깨좁음,뱃살커버;허리라인보정,클래식;페미닌;데일리;오피스룩,여름;가을,기본,반팔,블랙,4050,데님;스커트,"★ SS 제작 상의 58 ★ 【4,000장!/ 앞, 블라우스&뒤,텐션원단】",38,51.5,circumference,48,57,,,,,text,"[{""어깨단면"": ""38""}, {""암홀둘레"": ""48""}, {""소매길이"": ""57""}, {""가슴둘레"": ""103""}]"
28668,https://www.misharp.co.kr/product/detail.html?product_no=28668,어반 소프트 스트라이프 니트,니트/가디건,니트,26600,울10% 혼방으로 가볍지만 / 울10% 혼방으로 가벼운 포근함을 더했습니다,,55-66,어깨좁음;팔뚝통통,팔뚝커버;뱃살커버;허리라인보정,데일리,겨울,기본,긴팔,아이보리;베이지,4050,슬랙스;데님;스커트;니트,"미샵 - 어반 소프트 스트라이프 니트 (3 color) 어반 소프트 스트라이프 니트 (3 color) (해외배송 가능상품) ( 건) 어반 소프트 스트라이프 니트 (3 color) 29,500원 26,600원 남은시간 2일 21:52:08 (2,900원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 260원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션",38,44,circumference,44,56,,,,,text,"[{""어깨단면"": ""38""}, {""암홀둘레"": ""44""}, {""소매길이"": ""56""}, {""가슴둘레"": ""88""}]"
28665,https://www.misharp.co.kr/product/detail.html?product_no=28665,카치온 워싱 코튼 자켓,아우터,자켓,77000,,,55-77,어깨좁음,허리라인보정,데일리;오피스룩,봄;가을;겨울,기본,긴팔,카키,4050,데님;원피스;니트,【카치온 바이오워싱 원단】,53,62,circumference,51,52,,,,,text,"[{""어깨단면"": ""53""}, {""암홀둘레"": ""51""}, {""소매길이"": ""52""}, {""가슴둘레"": ""124""}]"
28667,https://www.misharp.co.kr/product/detail.html?product_no=28667,데일리 피크 체크 셔츠,블라우스/셔츠,셔츠,26900,,오버핏,55-77,어깨좁음;팔뚝통통;하체통통,팔뚝커버;뱃살커버;힙커버;허리라인보정,클래식;데일리;오피스룩,봄;여름,기본,긴팔,베이지;핑크;네이비,4050,슬랙스;데님,"미샵 - 데일리 피크 체크 셔츠 (2 color) 데일리 피크 체크 셔츠 (2 color) (해외배송 가능상품) ( 건) 데일리 피크 체크 셔츠 (2 color) 29,800원 26,900원 남은시간 2일 21:52:04 (2,900원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 260원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요",,,,,,,,,,,
28669,https://www.misharp.co.kr/product/detail.html?product_no=28669,매그 S 657 슬랙스,팬츠,슬랙스,41300,"폴리에스터 100% 소재로 제작되어 장시간 착용에도 구김 걱정이 없습니다 / 폴리100% ⦁ 비율 보장 : 다리가 길어 보이는 안정적인 하이웨스트 ⦁ 실용성 갑 : 출근 룩부터 데일리까지 완벽 소화 ✓ 미리 입어 본 착용후기 (모델/스텝/MD리뷰) ""무릎 나올 걱정 없는 찰랑한 소재예요",,55-88,복부체형;하체통통,뱃살커버;힙커버;허리라인보정,클래식;데일리;오피스룩,봄;여름;가을,기본,긴팔,블랙;베이지;소라,4050,슬랙스;데님;니트,★SS제작 팬츠 163★ 【코튼의 실용성과 슬랙스의 정갈함】,,,,,,,,,,,
28683,https://www.misharp.co.kr/product/detail.html?product_no=28683,리본 모티브 경량 맨투맨 티셔츠,블라우스/셔츠,셔츠,62600,코튼40% 폴리에스터55% 스판5% 혼용 소재입니다 / 코튼40% 나일론57% 스판3% 혼용으로 여름 시즌까지 즐기기 좋은 초경량 바스락 소재를 사용했습니다 / 폴리에스터55% 스판5% 혼용 소재입니다 / 나일론57% 스판3% 혼용으로 여름 시즌까지 즐기기 좋은 초경량 바스락 소재를 사용했습니다,,55-77,어깨좁음;하체통통,힙커버,데일리;오피스룩,여름;겨울,기본,긴팔,블랙;화이트,4050,데님,【소매부분은 가벼운 경량 원단 】,,60,circumference,,76.5,,,,,text,"[{""소매길이"": ""76.5""}, {""가슴둘레"": ""120""}]"
26138,https://www.misharp.co.kr/product/detail.html?product_no=26138,포멀 하프 라인 레글런 바바리,,,140300,코튼69% 나일론,A라인,55-77,어깨좁음;하체통통,팔뚝커버;뱃살커버;힙커버;허리라인보정,클래식;데일리;오피스룩,봄;가을;겨울,하프,긴팔,블랙;베이지;그레이;네이비,4050,데님,【브랜드공정/고밀도 바이오코튼】,,59,circumference,,71,,,,,text,"[{""소매길이"": ""71""}, {""가슴둘레"": ""118""}]"
25357,https://www.misharp.co.kr/product/detail.html?product_no=25357,마일드 뉴트럴 골지 7부 티셔츠,블라우스/셔츠,셔츠,21200,레이온95% 스판5% 혼용 원단입니다 / 스판5% 혼용 원단입니다,,55-66,어깨좁음,허리라인보정,클래식;데일리,봄;여름;가을,기본,긴팔,블랙;화이트;베이지,4050,데님,"미샵 - 마일드 뉴트럴 골지 7부 티셔츠 (5 color) 마일드 뉴트럴 골지 7부 티셔츠 (5 color) (해외배송 가능상품) ( 건) 마일드 뉴트럴 골지 7부 티셔츠 (5 color) 23,500원 21,200원 남은시간 2일 21:51:57 (2,300원 할인) 2026-04-27 12:00 ~ 2026-04-30 12:00 210원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [",37,43.5,circumference,39,42.5,,,,,text,"[{""어깨단면"": ""37""}, {""암홀둘레"": ""39""}, {""소매길이"": ""42.5""}, {""가슴둘레"": ""87""}]"
21655,https://www.misharp.co.kr/product/detail.html?product_no=21655,제인 치마슬랙스,팬츠,슬랙스,38300,,,55-77,복부체형;하체통통,뱃살커버;힙커버;허리라인보정,클래식;데일리;오피스룩,봄;여름;가을,기본,긴팔,블랙;브라운,4050,슬랙스;데님;스커트,【스커트 안에 슬랙스 / 후기 40+】,,,,,,,,,,,
28676,https://www.misharp.co.kr/product/detail.html?product_no=28676,멀티 포켓 이너백,,,41800,,,,4050 여성 일반체형,,데일리,,기본,긴팔,블랙;베이지,4050,데님,"미샵 - 멀티 포켓 이너백 (4 color) 멀티 포켓 이너백 (4 color) (해외배송 가능상품) ( 건) 멀티 포켓 이너백 (4 color) 41,800원 410원 (1%) 재입고 알림 SMS 상품 옵션 컬러 - [필수] 옵션을 선택해 주세요 - ------------------- 베이지 스카이블루 라벤더 블랙 옵션선택 상품 목록 상품명 상품수 가격 멀티 포켓 이너백 (4 color)",,,,,,,,,,,
28670,https://www.misharp.co.kr/product/detail.html?product_no=28670,데일리 나일론 포켓 백팩,,,99800,,,,4050 여성 일반체형,,데일리,,기본,긴팔,블랙;베이지,4050,데님,【S / L 두 가지 사이즈】,,,,,,,,,,,
28657,https://www.misharp.co.kr/product/detail.html?product_no=28657,로렌 데일리 하프 야상,,,95800,,오버핏,55-77,어깨좁음,힙커버;허리라인보정,데일리,봄;여름;가을,하프,긴팔,블랙;베이지;카키,4050,슬랙스;데님;원피스,【국내생산 / 섬세한 공정】,56,65.5,circumference,54,54,,,,,text,"[{""어깨단면"": ""56""}, {""암홀둘레"": ""54""}, {""소매길이"": ""54""}, {""가슴둘레"": ""131""}]"
27374,https://www.misharp.co.kr/product/detail.html?product_no=27374,(기획) 3타입 커먼 소프트 와이드 데님,팬츠,데님,32800,코튼63% 폴리18% 레이온19% 혼용 소재입니다 / 코튼63% 폴리에스터18% 레이온19% 혼용 소재입니다 / 폴리18% 레이온19% 혼용 소재입니다 / 폴리에스터18% 레이온19% 혼용 소재입니다,,44-99,복부체형;하체통통,힙커버,클래식;데일리,봄;여름;가을,롱,긴팔,,4050,데님,【5가지 사이즈 / 3가지 길이】,,,,,,,,,,,
